"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active"
"04/19/2025 01:43:24:609 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","[step]","battle-outcome","infantry-crossed","infantry-casualties","infantry-used","pontoons-used","ticks"
"904","true","true","Uniform","10 Shortest Bridges","554","Victory","4700","1140","4950","4770","554"
"898","true","true","Uniform","09 Shortest Bridges","965","Victory","4600","2040","5350","8240","965"
"887","true","true","Uniform","09 Shortest Bridges","1840","Retreat","3400","4530","7670","15900","1840"
"905","true","true","Uniform","10 Shortest Bridges","668","Victory","4600","1630","5580","5810","668"
"906","true","true","Uniform","10 Shortest Bridges","740","Victory","4500","1680","5530","6320","740"
"901","true","true","Uniform","10 Shortest Bridges","1060","Victory","4500","2410","5860","9140","1060"
"908","true","true","Uniform","10 Shortest Bridges","454","Victory","4700","730","4570","3970","454"
"910","true","true","Uniform","10 Shortest Bridges","170","Victory","4600","140","1820","1470","170"
"896","true","true","Uniform","09 Shortest Bridges","1437","Victory","4500","3190","6260","12300","1437"
"899","true","true","Uniform","09 Shortest Bridges","1584","Victory","4500","3950","6810","13640","1584"
"916","true","true","Uniform","10 Shortest Bridges","173","Victory","4800","160","1760","1520","173"
"893","true","true","Uniform","09 Shortest Bridges","1820","Retreat","3800","4540","7300","15590","1820"
"912","true","true","Uniform","10 Shortest Bridges","600","Victory","4500","1340","5090","5200","600"
"915","true","true","Uniform","10 Shortest Bridges","316","Victory","4500","530","3350","2790","316"
"909","true","true","Uniform","10 Shortest Bridges","872","Victory","4600","1810","5820","7510","872"
"917","true","true","Uniform","10 Shortest Bridges","168","Victory","4500","80","1810","1480","168"
"914","true","true","Uniform","10 Shortest Bridges","661","Victory","4500","1320","5340","5670","661"
"911","true","true","Uniform","10 Shortest Bridges","1240","Victory","4600","2920","5920","10640","1240"
"900","true","true","Uniform","09 Shortest Bridges","1800","Retreat","2700","4550","7410","15430","1800"
"921","true","true","Uniform","10 Shortest Bridges","359","Victory","4600","560","3750","3130","359"
"903","true","true","Uniform","10 Shortest Bridges","1820","Retreat","4200","4520","7890","15640","1820"
"902","true","true","Uniform","10 Shortest Bridges","1437","Victory","4600","3290","6180","12300","1437"
"924","true","true","Uniform","10 Shortest Bridges","487","Victory","4700","980","4720","4190","487"
"918","true","true","Uniform","10 Shortest Bridges","444","Victory","4700","880","4590","3820","444"
"929","true","true","Uniform","10 Shortest Bridges","326","Victory","4500","580","3410","2810","326"
"930","true","true","Uniform","10 Shortest Bridges","323","Victory","4500","470","3440","2820","323"
"931","true","true","Uniform","10 Shortest Bridges","592","Victory","4700","1050","5060","5080","592"
"922","true","true","Uniform","10 Shortest Bridges","894","Victory","4500","1900","6120","7750","894"
"928","true","true","Uniform","10 Shortest Bridges","569","Victory","4700","1170","4990","4910","569"
"923","true","true","Uniform","10 Shortest Bridges","831","Victory","4500","1940","5700","7140","831"
"913","true","true","Uniform","10 Shortest Bridges","1578","Victory","4600","3760","6780","13590","1578"
"936","true","true","Uniform","10 Shortest Bridges","176","Victory","4500","130","1850","1570","176"
"907","true","true","Uniform","10 Shortest Bridges","2000","Retreat","3200","4530","7810","17130","2000"
"925","true","true","Uniform","10 Shortest Bridges","999","Victory","4700","2340","5740","8610","999"
"934","true","true","Uniform","10 Shortest Bridges","453","Victory","4600","790","4610","3910","453"
"926","true","true","Uniform","10 Shortest Bridges","999","Victory","4600","2210","5860","8630","999"
"919","true","true","Uniform","10 Shortest Bridges","1305","Victory","4500","3130","6540","11260","1305"
"937","true","true","Uniform","10 Shortest Bridges","386","Victory","4600","640","4050","3340","386"
"940","true","true","Uniform","10 Shortest Bridges","192","Victory","4500","330","2020","1660","192"
"920","true","true","Uniform","10 Shortest Bridges","1319","Victory","4500","3280","6420","11340","1319"
"945","true","true","Uniform","10 Shortest Bridges","414","Victory","4500","780","4270","3530","414"
"927","true","true","Uniform","10 Shortest Bridges","1586","Victory","4700","4190","7310","13610","1586"
"943","true","true","Uniform","10 Shortest Bridges","718","Victory","4600","1490","5820","6160","718"
"941","true","true","Uniform","10 Shortest Bridges","834","Victory","4700","1720","5570","7170","834"
"949","true","true","Uniform","10 Shortest Bridges","177","Victory","4500","170","1880","1540","177"
"933","true","true","Uniform","10 Shortest Bridges","1880","Retreat","2900","4520","7440","16170","1880"
"942","true","true","Uniform","10 Shortest Bridges","856","Victory","4500","1760","5880","7300","856"
"948","true","true","Uniform","10 Shortest Bridges","372","Victory","4500","630","3920","3210","372"
"951","true","true","Uniform","10 Shortest Bridges","173","Victory","4500","100","1760","1530","173"
"950","true","true","Uniform","10 Shortest Bridges","272","Victory","4500","320","2870","2390","272"
"952","true","true","Uniform","10 Shortest Bridges","347","Victory","4500","560","3610","3030","347"
"935","true","true","Uniform","10 Shortest Bridges","1062","Victory","4500","2330","6140","9170","1062"
"947","true","true","Uniform","10 Shortest Bridges","661","Victory","4500","1500","5480","5730","661"
"959","true","true","Uniform","10 Shortest Bridges","246","Victory","4500","330","2670","2100","246"
"944","true","true","Uniform","10 Shortest Bridges","1350","Victory","4500","3200","6820","11570","1350"
"957","true","true","Uniform","10 Shortest Bridges","1085","Victory","4500","2480","5810","9310","1085"
"954","true","true","Uniform","10 Shortest Bridges","854","Victory","4500","1940","5770","7350","854"
"956","true","true","Uniform","10 Shortest Bridges","788","Victory","4500","1670","5440","6740","788"
"963","true","true","Uniform","10 Shortest Bridges","176","Victory","4500","160","1870","1540","176"
"932","true","true","Uniform","10 Shortest Bridges","1880","Retreat","3600","4520","8020","16150","1880"
"938","true","true","Uniform","10 Shortest Bridges","1940","Retreat","3800","4530","7660","16620","1940"
"939","true","true","Uniform","10 Shortest Bridges","1860","Retreat","2800","4510","7540","15910","1860"
"962","true","true","Uniform","10 Shortest Bridges","412","Victory","4500","700","4310","3560","412"
"955","true","true","Uniform","10 Shortest Bridges","1061","Victory","4500","2380","5800","9190","1061"
"969","true","true","Uniform","10 Shortest Bridges","178","Victory","4500","130","1880","1580","178"
"968","true","true","Uniform","10 Shortest Bridges","350","Victory","4500","570","3660","3010","350"
"971","true","true","Uniform","10 Shortest Bridges","473","Victory","4500","880","4670","4120","473"
"970","true","true","Uniform","10 Shortest Bridges","497","Victory","4500","790","4750","4240","497"
"974","true","true","Uniform","10 Shortest Bridges","278","Victory","4500","330","2910","2420","278"
"967","true","true","Uniform","10 Shortest Bridges","697","Victory","4700","1350","5500","5960","697"
"964","true","true","Uniform","10 Shortest Bridges","843","Victory","4700","1840","5720","7260","843"
"965","true","true","Uniform","10 Shortest Bridges","836","Victory","4500","1760","5460","7150","836"
"976","true","true","Uniform","10 Shortest Bridges","180","Victory","4500","190","1890","1560","180"
"961","true","true","Uniform","10 Shortest Bridges","1155","Victory","4500","2690","6380","9950","1155"
"946","true","true","Uniform","10 Shortest Bridges","1820","Retreat","4000","4510","7400","15530","1820"
"973","true","true","Uniform","10 Shortest Bridges","753","Victory","4600","1570","5580","6450","753"
"960","true","true","Uniform","10 Shortest Bridges","1456","Victory","4500","3250","6060","12470","1456"
"977","true","true","Uniform","10 Shortest Bridges","425","Victory","4600","710","4480","3650","425"
"983","true","true","Uniform","10 Shortest Bridges","171","Victory","4700","110","1780","1490","171"
"953","true","true","Uniform","10 Shortest Bridges","1920","Retreat","900","4510","7490","16540","1920"
"981","true","true","Uniform","10 Shortest Bridges","318","Victory","4500","490","3270","2760","318"
"958","true","true","Uniform","10 Shortest Bridges","1445","Victory","4600","3590","7360","12400","1445"
"984","true","true","Uniform","10 Shortest Bridges","179","Victory","4500","130","1880","1540","179"
"972","true","true","Uniform","10 Shortest Bridges","925","Victory","4500","2070","5680","7920","925"
"989","true","true","Uniform","10 Shortest Bridges","397","Victory","4600","650","4180","3430","397"
"966","true","true","Uniform","10 Shortest Bridges","1179","Victory","4700","2580","5860","10110","1179"
"978","true","true","Uniform","10 Shortest Bridges","884","Victory","4600","1900","5910","7630","884"
"980","true","true","Uniform","10 Shortest Bridges","966","Victory","4700","2100","6100","8240","966"
"991","true","true","Uniform","10 Shortest Bridges","407","Victory","4500","730","4230","3500","407"
"988","true","true","Uniform","10 Shortest Bridges","565","Victory","4700","1230","4980","4850","565"
"987","true","true","Uniform","10 Shortest Bridges","619","Victory","4600","1260","5190","5300","619"
"985","true","true","Uniform","10 Shortest Bridges","856","Victory","4500","1670","5460","7350","856"
"986","true","true","Uniform","10 Shortest Bridges","832","Victory","4500","1700","5580","7140","832"
"982","true","true","Uniform","10 Shortest Bridges","1800","Retreat","3900","4510","7620","15450","1800"
"975","true","true","Uniform","10 Shortest Bridges","1536","Victory","4500","3450","6930","13200","1536"
"1000","true","true","Uniform","10 Shortest Bridges","179","Victory","4700","100","1960","1580","179"
"1002","true","true","Uniform","11 Shortest Bridges","229","Victory","4700","280","2420","2010","229"
"998","true","true","Uniform","10 Shortest Bridges","415","Victory","4500","790","4340","3590","415"
"1001","true","true","Uniform","11 Shortest Bridges","236","Victory","4600","240","2500","2060","236"
"996","true","true","Uniform","10 Shortest Bridges","574","Victory","4500","1230","4990","4880","574"
"992","true","true","Uniform","10 Shortest Bridges","840","Victory","4600","1720","5460","7220","840"
"1003","true","true","Uniform","11 Shortest Bridges","442","Victory","4500","700","4540","3820","442"
"999","true","true","Uniform","10 Shortest Bridges","639","Victory","4500","1420","5560","5450","639"
"995","true","true","Uniform","10 Shortest Bridges","784","Victory","4600","1560","5310","6790","784"
"994","true","true","Uniform","10 Shortest Bridges","829","Victory","4500","1800","5450","7220","829"
"990","true","true","Uniform","10 Shortest Bridges","1396","Victory","4500","3300","6580","11990","1396"
"1008","true","true","Uniform","11 Shortest Bridges","319","Victory","4500","420","3370","2760","319"
"1013","true","true","Uniform","11 Shortest Bridges","180","Victory","4500","190","1900","1600","180"
"1005","true","true","Uniform","11 Shortest Bridges","568","Victory","4600","1300","5060","4880","568"
"979","true","true","Uniform","10 Shortest Bridges","1777","Victory","4600","4080","7560","15270","1777"
"1004","true","true","Uniform","11 Shortest Bridges","666","Victory","4600","1330","5360","5750","666"
"1010","true","true","Uniform","11 Shortest Bridges","443","Victory","4500","770","4520","3820","443"
"1011","true","true","Uniform","11 Shortest Bridges","385","Victory","4500","810","4040","3310","385"
"1007","true","true","Uniform","11 Shortest Bridges","434","Victory","4500","810","4460","3760","434"
"1016","true","true","Uniform","11 Shortest Bridges","176","Victory","4500","120","1880","1530","176"
"1006","true","true","Uniform","11 Shortest Bridges","487","Victory","4500","850","4860","4220","487"
"1009","true","true","Uniform","11 Shortest Bridges","489","Victory","4600","880","4830","4160","489"
"1015","true","true","Uniform","11 Shortest Bridges","265","Victory","4700","340","2770","2320","265"
"1012","true","true","Uniform","11 Shortest Bridges","458","Victory","4600","940","4710","3880","458"
"1018","true","true","Uniform","11 Shortest Bridges","182","Victory","4500","180","1910","1570","182"
"1014","true","true","Uniform","11 Shortest Bridges","553","Victory","4500","920","5090","4800","553"
"1021","true","true","Uniform","11 Shortest Bridges","300","Victory","4500","470","3190","2570","300"
"1024","true","true","Uniform","11 Shortest Bridges","290","Victory","4600","350","3050","2590","290"
"1029","true","true","Uniform","11 Shortest Bridges","176","Victory","4700","170","1890","1530","176"
"1028","true","true","Uniform","11 Shortest Bridges","255","Victory","4600","310","2680","2220","255"
"1027","true","true","Uniform","11 Shortest Bridges","587","Victory","4500","1270","5220","5050","587"
"1030","true","true","Uniform","11 Shortest Bridges","177","Victory","4500","130","1860","1550","177"
"993","true","true","Uniform","10 Shortest Bridges","1940","Retreat","4300","4560","7310","16710","1940"
"1022","true","true","Uniform","11 Shortest Bridges","487","Victory","4600","860","4790","4220","487"
"1031","true","true","Uniform","11 Shortest Bridges","176","Victory","4500","180","1820","1550","176"
"1020","true","true","Uniform","11 Shortest Bridges","539","Victory","4700","910","5020","4630","539"
"1023","true","true","Uniform","11 Shortest Bridges","608","Victory","4700","1100","5220","5260","608"
"1034","true","true","Uniform","11 Shortest Bridges","172","Victory","4700","50","1820","1460","172"
"1036","true","true","Uniform","11 Shortest Bridges","170","Victory","4500","60","1870","1490","170"
"1017","true","true","Uniform","11 Shortest Bridges","748","Victory","4600","1590","5570","6480","748"
"1026","true","true","Uniform","11 Shortest Bridges","738","Victory","4600","1480","5360","6310","738"
"1038","true","true","Uniform","11 Shortest Bridges","307","Victory","4500","500","3260","2680","307"
"1019","true","true","Uniform","11 Shortest Bridges","898","Victory","4700","1660","5360","7710","898"
"1041","true","true","Uniform","11 Shortest Bridges","181","Victory","4500","190","1900","1580","181"
"1040","true","true","Uniform","11 Shortest Bridges","332","Victory","4600","480","3490","2880","332"
"1032","true","true","Uniform","11 Shortest Bridges","799","Victory","4600","1630","5360","6890","799"
"1035","true","true","Uniform","11 Shortest Bridges","409","Victory","4500","710","4260","3500","409"
"1039","true","true","Uniform","11 Shortest Bridges","494","Victory","4500","870","4830","4300","494"
"1047","true","true","Uniform","11 Shortest Bridges","168","Victory","4500","170","1790","1480","168"
"1025","true","true","Uniform","11 Shortest Bridges","1002","Victory","4500","2330","6140","8650","1002"
"1042","true","true","Uniform","11 Shortest Bridges","417","Victory","4600","700","4300","3570","417"
"1043","true","true","Uniform","11 Shortest Bridges","396","Victory","4500","770","4040","3390","396"
"1044","true","true","Uniform","11 Shortest Bridges","383","Victory","4500","670","4010","3320","383"
"1049","true","true","Uniform","11 Shortest Bridges","172","Victory","4600","90","1870","1510","172"
"997","true","true","Uniform","10 Shortest Bridges","1775","Victory","4500","4180","7340","15290","1775"
"1052","true","true","Uniform","11 Shortest Bridges","267","Victory","4500","440","2840","2320","267"
"1046","true","true","Uniform","11 Shortest Bridges","473","Victory","4500","850","4910","4090","473"
"1048","true","true","Uniform","11 Shortest Bridges","419","Victory","4500","770","4380","3590","419"
"1033","true","true","Uniform","11 Shortest Bridges","1019","Victory","4700","2150","6120","8780","1019"
"1050","true","true","Uniform","11 Shortest Bridges","666","Victory","4600","1580","5540","5810","666"
"1045","true","true","Uniform","11 Shortest Bridges","616","Victory","4500","1400","5320","5250","616"
"1055","true","true","Uniform","11 Shortest Bridges","528","Victory","4500","1190","4930","4570","528"
"1062","true","true","Uniform","11 Shortest Bridges","175","Victory","4500","110","1850","1530","175"
"1051","true","true","Uniform","11 Shortest Bridges","548","Victory","4600","950","5060","4730","548"
"1054","true","true","Uniform","11 Shortest Bridges","560","Victory","4700","1050","5060","4820","560"
"1063","true","true","Uniform","11 Shortest Bridges","182","Victory","4500","190","1920","1590","182"
"1064","true","true","Uniform","11 Shortest Bridges","182","Victory","4600","190","1930","1600","182"
"1066","true","true","Uniform","11 Shortest Bridges","167","Victory","4500","110","1780","1460","167"
"1061","true","true","Uniform","11 Shortest Bridges","790","Victory","4500","1580","5430","6830","790"
"1057","true","true","Uniform","11 Shortest Bridges","630","Victory","4500","1310","5320","5390","630"
"1065","true","true","Uniform","11 Shortest Bridges","425","Victory","4500","800","4450","3720","425"
"1058","true","true","Uniform","11 Shortest Bridges","641","Victory","4600","1350","5570","5530","641"
"1068","true","true","Uniform","11 Shortest Bridges","342","Victory","4500","460","3580","2950","342"
"1053","true","true","Uniform","11 Shortest Bridges","873","Victory","4500","1820","6040","7510","873"
"1070","true","true","Uniform","11 Shortest Bridges","304","Victory","4500","490","3180","2660","304"
"1073","true","true","Uniform","11 Shortest Bridges","176","Victory","4500","120","1840","1550","176"
"1074","true","true","Uniform","11 Shortest Bridges","167","Victory","4500","140","1830","1500","167"
"1069","true","true","Uniform","11 Shortest Bridges","463","Victory","4500","740","4750","4010","463"
"1059","true","true","Uniform","11 Shortest Bridges","675","Victory","4600","1400","5360","5810","675"
"1071","true","true","Uniform","11 Shortest Bridges","349","Victory","4500","690","3590","3000","349"
"1060","true","true","Uniform","11 Shortest Bridges","878","Victory","4500","1770","5630","7560","878"
"1037","true","true","Uniform","11 Shortest Bridges","1305","Victory","4500","2810","6640","11250","1305"
"1078","true","true","Uniform","11 Shortest Bridges","323","Victory","4500","450","3400","2760","323"
"1082","true","true","Uniform","11 Shortest Bridges","217","Victory","4700","150","2300","1900","217"
"1081","true","true","Uniform","11 Shortest Bridges","299","Victory","4500","420","3120","2600","299"
"1067","true","true","Uniform","11 Shortest Bridges","828","Victory","4500","1740","5360","7180","828"
"1056","true","true","Uniform","11 Shortest Bridges","1022","Victory","4600","2090","6030","8800","1022"
"1075","true","true","Uniform","11 Shortest Bridges","597","Victory","4500","1140","5200","5120","597"
"1076","true","true","Uniform","11 Shortest Bridges","1002","Victory","4500","2090","5810","8670","1002"
"1085","true","true","Uniform","11 Shortest Bridges","479","Victory","4600","930","4830","4200","479"
"1086","true","true","Uniform","11 Shortest Bridges","382","Victory","4700","720","4010","3290","382"
"1092","true","true","Uniform","11 Shortest Bridges","177","Victory","4500","170","1870","1540","177"
"1080","true","true","Uniform","11 Shortest Bridges","676","Victory","4600","1240","5360","5840","676"
"1093","true","true","Uniform","11 Shortest Bridges","179","Victory","4500","120","1880","1560","179"
"1090","true","true","Uniform","11 Shortest Bridges","668","Victory","4500","1370","5360","5650","668"
"1088","true","true","Uniform","11 Shortest Bridges","512","Victory","4700","950","4960","4400","512"
"1096","true","true","Uniform","11 Shortest Bridges","189","Victory","4500","190","1950","1650","189"
"1089","true","true","Uniform","11 Shortest Bridges","667","Victory","4500","1400","5380","5710","667"
"1084","true","true","Uniform","11 Shortest Bridges","812","Victory","4700","1600","5510","7000","812"
"1087","true","true","Uniform","11 Shortest Bridges","812","Victory","4500","1780","5360","7000","812"
"1098","true","true","Uniform","11 Shortest Bridges","167","Victory","4500","130","1720","1460","167"
"1100","true","true","Uniform","11 Shortest Bridges","180","Victory","4500","130","1970","1560","180"
"1101","true","true","Uniform","12 Shortest Bridges","201","Victory","4500","210","2110","1770","201"
"1102","true","true","Uniform","12 Shortest Bridges","326","Victory","4500","310","3460","2790","326"
"1105","true","true","Uniform","12 Shortest Bridges","195","Victory","4800","120","2040","1730","195"
"1079","true","true","Uniform","11 Shortest Bridges","1390","Victory","4500","2960","6250","11950","1390"
"1077","true","true","Uniform","11 Shortest Bridges","1512","Victory","4500","3520","6800","12970","1512"
"1095","true","true","Uniform","11 Shortest Bridges","814","Victory","4500","1710","5380","7090","814"
"1104","true","true","Uniform","12 Shortest Bridges","585","Victory","4500","890","5170","5030","585"
"1097","true","true","Uniform","11 Shortest Bridges","633","Victory","4500","1170","5350","5500","633"
"1094","true","true","Uniform","11 Shortest Bridges","719","Victory","4500","1400","5370","6190","719"
"1107","true","true","Uniform","12 Shortest Bridges","365","Victory","4500","620","3800","3150","365"
"1072","true","true","Uniform","11 Shortest Bridges","1832","Victory","4500","4020","7530","15770","1832"
"1091","true","true","Uniform","11 Shortest Bridges","1276","Victory","4500","2880","6580","10950","1276"
"1110","true","true","Uniform","12 Shortest Bridges","231","Victory","4500","310","2510","2030","231"
"1112","true","true","Uniform","12 Shortest Bridges","197","Victory","4500","150","2060","1740","197"
"1108","true","true","Uniform","12 Shortest Bridges","399","Victory","4500","570","4140","3450","399"
"1103","true","true","Uniform","12 Shortest Bridges","759","Victory","4500","1340","5660","6580","759"
"1113","true","true","Uniform","12 Shortest Bridges","354","Victory","4500","450","3770","3090","354"
"1114","true","true","Uniform","12 Shortest Bridges","333","Victory","4500","490","3520","2880","333"
"1083","true","true","Uniform","11 Shortest Bridges","1454","Victory","4500","2950","6270","12420","1454"
"1111","true","true","Uniform","12 Shortest Bridges","415","Victory","4500","730","4300","3540","415"
"1115","true","true","Uniform","12 Shortest Bridges","369","Victory","4500","570","3810","3220","369"
"1116","true","true","Uniform","12 Shortest Bridges","414","Victory","4500","690","4310","3580","414"
"1125","true","true","Uniform","12 Shortest Bridges","270","Victory","4500","310","2790","2370","270"
"1121","true","true","Uniform","12 Shortest Bridges","415","Victory","4500","700","4360","3630","415"
"1124","true","true","Uniform","12 Shortest Bridges","363","Victory","4500","500","3810","3180","363"
"1120","true","true","Uniform","12 Shortest Bridges","490","Victory","4700","760","4850","4240","490"
"1118","true","true","Uniform","12 Shortest Bridges","557","Victory","4500","1010","5480","4840","557"
"1122","true","true","Uniform","12 Shortest Bridges","417","Victory","4500","500","4290","3610","417"
"1131","true","true","Uniform","12 Shortest Bridges","210","Victory","4800","140","2220","1840","210"
"1106","true","true","Uniform","12 Shortest Bridges","1841","Victory","4500","4130","7660","15720","1841"
"1128","true","true","Uniform","12 Shortest Bridges","431","Victory","4500","660","4500","3720","431"
"1109","true","true","Uniform","12 Shortest Bridges","1087","Victory","4500","1990","6240","9340","1087"
"1126","true","true","Uniform","12 Shortest Bridges","584","Victory","4500","1180","5390","5030","584"
"1123","true","true","Uniform","12 Shortest Bridges","663","Victory","4500","1050","5460","5690","663"
"1119","true","true","Uniform","12 Shortest Bridges","911","Victory","4500","1730","5870","7800","911"
"1099","true","true","Uniform","11 Shortest Bridges","1715","Victory","4700","3800","7090","14740","1715"
"1132","true","true","Uniform","12 Shortest Bridges","353","Victory","4500","560","3730","3040","353"
"1133","true","true","Uniform","12 Shortest Bridges","599","Victory","4600","1000","5210","5190","599"
"1135","true","true","Uniform","12 Shortest Bridges","413","Victory","4700","480","4360","3580","413"
"1136","true","true","Uniform","12 Shortest Bridges","302","Victory","4500","380","3190","2620","302"
"1127","true","true","Uniform","12 Shortest Bridges","743","Victory","4700","1380","5880","6400","743"
"1138","true","true","Uniform","12 Shortest Bridges","329","Victory","4500","370","3450","2850","329"
"1139","true","true","Uniform","12 Shortest Bridges","300","Victory","4500","420","3110","2630","300"
"1134","true","true","Uniform","12 Shortest Bridges","535","Victory","4500","830","4990","4620","535"
"1129","true","true","Uniform","12 Shortest Bridges","780","Victory","4600","1360","5660","6710","780"
"1140","true","true","Uniform","12 Shortest Bridges","367","Victory","4700","530","3810","3180","367"
"1141","true","true","Uniform","12 Shortest Bridges","634","Victory","4500","1150","5310","5480","634"
"1130","true","true","Uniform","12 Shortest Bridges","903","Victory","4700","1610","5670","7800","903"
"1142","true","true","Uniform","12 Shortest Bridges","473","Victory","4500","710","4760","4090","473"
"1150","true","true","Uniform","12 Shortest Bridges","293","Victory","4500","370","3090","2540","293"
"1143","true","true","Uniform","12 Shortest Bridges","550","Victory","4500","980","5020","4750","550"
"1147","true","true","Uniform","12 Shortest Bridges","463","Victory","4500","830","4920","4000","463"
"1151","true","true","Uniform","12 Shortest Bridges","221","Victory","4500","300","2300","1980","221"
"1144","true","true","Uniform","12 Shortest Bridges","616","Victory","4500","910","5230","5330","616"
"1137","true","true","Uniform","12 Shortest Bridges","680","Victory","4500","1330","5460","5910","680"
"1148","true","true","Uniform","12 Shortest Bridges","560","Victory","4500","1070","5040","4850","560"
"1149","true","true","Uniform","12 Shortest Bridges","402","Victory","4500","570","4190","3480","402"
"1155","true","true","Uniform","12 Shortest Bridges","270","Victory","4500","380","2820","2370","270"
"1152","true","true","Uniform","12 Shortest Bridges","412","Victory","4500","600","4310","3570","412"
"1146","true","true","Uniform","12 Shortest Bridges","681","Victory","4500","1190","5500","5880","681"
"1153","true","true","Uniform","12 Shortest Bridges","576","Victory","4500","1050","5150","4930","576"
"1161","true","true","Uniform","12 Shortest Bridges","209","Victory","4500","210","2230","1810","209"
"1164","true","true","Uniform","12 Shortest Bridges","208","Victory","4600","180","2230","1820","208"
"1157","true","true","Uniform","12 Shortest Bridges","378","Victory","4700","460","4050","3260","378"
"1163","true","true","Uniform","12 Shortest Bridges","206","Victory","4600","160","2160","1790","206"
"1158","true","true","Uniform","12 Shortest Bridges","360","Victory","4500","520","3740","3090","360"
"1145","true","true","Uniform","12 Shortest Bridges","860","Victory","4500","1560","5890","7420","860"
"1117","true","true","Uniform","12 Shortest Bridges","1570","Victory","4500","3180","6770","13380","1570"
"1154","true","true","Uniform","12 Shortest Bridges","608","Victory","4500","990","5430","5260","608"
"1160","true","true","Uniform","12 Shortest Bridges","419","Victory","4500","520","4360","3580","419"
"1166","true","true","Uniform","12 Shortest Bridges","439","Victory","4600","620","4590","3780","439"
"1159","true","true","Uniform","12 Shortest Bridges","561","Victory","4500","890","5060","4790","561"
"1174","true","true","Uniform","12 Shortest Bridges","281","Victory","4500","290","2910","2460","281"
"1162","true","true","Uniform","12 Shortest Bridges","654","Victory","4500","1230","5440","5670","654"
"1168","true","true","Uniform","12 Shortest Bridges","570","Victory","4500","1090","5120","4900","570"
"1156","true","true","Uniform","12 Shortest Bridges","882","Victory","4500","1530","5910","7600","882"
"1175","true","true","Uniform","12 Shortest Bridges","413","Victory","4700","550","4270","3580","413"
"1176","true","true","Uniform","12 Shortest Bridges","437","Victory","4700","520","4570","3740","437"
"1177","true","true","Uniform","12 Shortest Bridges","206","Victory","4500","210","2200","1770","206"
"1173","true","true","Uniform","12 Shortest Bridges","435","Victory","4600","590","4550","3780","435"
"1165","true","true","Uniform","12 Shortest Bridges","767","Victory","4500","1300","5880","6560","767"
"1172","true","true","Uniform","12 Shortest Bridges","668","Victory","4600","1290","5470","5750","668"
"1167","true","true","Uniform","12 Shortest Bridges","775","Victory","4500","1340","5670","6700","775"
"1170","true","true","Uniform","12 Shortest Bridges","698","Victory","4500","1280","5590","6020","698"
"1183","true","true","Uniform","12 Shortest Bridges","212","Victory","4500","170","2230","1850","212"
"1181","true","true","Uniform","12 Shortest Bridges","450","Victory","4500","830","4640","3910","450"
"1186","true","true","Uniform","12 Shortest Bridges","213","Victory","4500","180","2260","1870","213"
"1169","true","true","Uniform","12 Shortest Bridges","752","Victory","4500","1270","5670","6460","752"
"1182","true","true","Uniform","12 Shortest Bridges","544","Victory","4600","790","5000","4650","544"
"1171","true","true","Uniform","12 Shortest Bridges","788","Victory","4600","1490","5670","6810","788"
"1184","true","true","Uniform","12 Shortest Bridges","563","Victory","4500","1020","5070","4790","563"
"1191","true","true","Uniform","12 Shortest Bridges","215","Victory","4600","230","2240","1850","215"
"1187","true","true","Uniform","12 Shortest Bridges","472","Victory","4500","820","4800","4070","472"
"1185","true","true","Uniform","12 Shortest Bridges","626","Victory","4500","1120","5320","5420","626"
"1178","true","true","Uniform","12 Shortest Bridges","742","Victory","4500","1330","5680","6440","742"
"1179","true","true","Uniform","12 Shortest Bridges","729","Victory","4500","1260","5830","6300","729"
"1192","true","true","Uniform","12 Shortest Bridges","326","Victory","4700","480","3430","2870","326"
"1190","true","true","Uniform","12 Shortest Bridges","483","Victory","4500","730","4820","4190","483"
"1188","true","true","Uniform","12 Shortest Bridges","486","Victory","4500","890","4830","4210","486"
"1201","true","true","Uniform","13 Shortest Bridges","205","Victory","4500","130","2160","1820","205"
"1180","true","true","Uniform","12 Shortest Bridges","882","Victory","4700","1440","5870","7550","882"
"1196","true","true","Uniform","12 Shortest Bridges","369","Victory","4500","510","3890","3180","369"
"1194","true","true","Uniform","12 Shortest Bridges","418","Victory","4500","640","4310","3590","418"
"1189","true","true","Uniform","12 Shortest Bridges","1064","Victory","4500","2110","6470","9020","1064"
"1198","true","true","Uniform","12 Shortest Bridges","370","Victory","4600","450","3830","3170","370"
"1202","true","true","Uniform","13 Shortest Bridges","312","Victory","4700","360","3270","2700","312"
"1200","true","true","Uniform","12 Shortest Bridges","397","Victory","4500","780","4110","3390","397"
"1203","true","true","Uniform","13 Shortest Bridges","273","Victory","4500","250","2880","2390","273"
"1206","true","true","Uniform","13 Shortest Bridges","214","Victory","4700","180","2260","1860","214"
"1193","true","true","Uniform","12 Shortest Bridges","558","Victory","4500","980","5090","4810","558"
"1208","true","true","Uniform","13 Shortest Bridges","214","Victory","4700","160","2250","1840","214"
"1204","true","true","Uniform","13 Shortest Bridges","350","Victory","4500","420","3690","3060","350"
"1195","true","true","Uniform","12 Shortest Bridges","533","Victory","4600","830","4990","4620","533"
