x_runNumber_,turn_on_artillery_,turn_on_stop_conditions_,spacing_mode,site_selection_mode,wave_pause,wave_duration,x_step_,battle_outcome,total_infantry_crossed,total_infantry_casualties_10,total_infantry_used,total_pontoons_used,ticks
1727,true,true,Waves,11 Shortest Bridges,60,233,451,Victory,4600,620,4110,3390,451
1725,true,true,Waves,11 Shortest Bridges,60,233,445,Victory,4600,690,4090,3350,445
1719,true,true,Waves,11 Shortest Bridges,60,200,840,Victory,4500,1700,5750,5760,840
1723,true,true,Waves,11 Shortest Bridges,60,233,745,Victory,4500,1490,5520,5430,745
1724,true,true,Waves,11 Shortest Bridges,60,233,753,Victory,4600,1370,5340,5500,753
1699,true,true,Waves,11 Shortest Bridges,60,133,2066,Victory,4500,3890,7590,12790,2066
1730,true,true,Waves,11 Shortest Bridges,60,233,237,Victory,4500,270,2430,2050,237
1720,true,true,Waves,11 Shortest Bridges,60,200,1262,Victory,4500,2390,6270,8640,1262
1715,true,true,Waves,11 Shortest Bridges,60,200,1227,Victory,4500,2260,5610,8660,1227
1735,true,true,Waves,11 Shortest Bridges,60,266,534,Victory,4700,960,4730,4150,534
1721,true,true,Waves,11 Shortest Bridges,60,233,1017,Victory,4600,1970,6060,7350,1017
1732,true,true,Waves,11 Shortest Bridges,60,266,808,Victory,4700,1490,5360,5960,808
1736,true,true,Waves,11 Shortest Bridges,60,266,819,Victory,4500,1690,5570,6120,819
1711,true,true,Waves,11 Shortest Bridges,60,200,1524,Victory,4600,2970,6570,10460,1524
1742,true,true,Waves,11 Shortest Bridges,60,300,217,Victory,4500,300,2270,1880,217
1739,true,true,Waves,11 Shortest Bridges,60,266,265,Victory,4500,370,2760,2330,265
1738,true,true,Waves,11 Shortest Bridges,60,266,491,Victory,4500,860,4490,3760,491
1729,true,true,Waves,11 Shortest Bridges,60,233,1121,Victory,4600,2380,5880,8110,1121
1740,true,true,Waves,11 Shortest Bridges,60,266,454,Victory,4700,810,4120,3430,454
1731,true,true,Waves,11 Shortest Bridges,60,266,972,Victory,4500,2060,5360,6830,972
1746,true,true,Waves,11 Shortest Bridges,60,300,239,Victory,4500,300,2580,2070,239
1733,true,true,Waves,11 Shortest Bridges,60,266,1441,Victory,4600,2800,6780,10420,1441
1737,true,true,Waves,11 Shortest Bridges,60,266,860,Victory,4500,1590,5570,6390,860
1734,true,true,Waves,11 Shortest Bridges,60,266,1372,Victory,4500,2680,6550,9780,1372
1749,true,true,Waves,11 Shortest Bridges,60,300,178,Victory,4700,120,1870,1560,178
1743,true,true,Waves,11 Shortest Bridges,60,300,510,Victory,4500,940,4550,3930,510
1741,true,true,Waves,11 Shortest Bridges,60,300,885,Victory,4500,1670,5640,6680,885
1745,true,true,Waves,11 Shortest Bridges,60,300,526,Victory,4500,910,4840,4030,526
1744,true,true,Waves,11 Shortest Bridges,60,300,1072,Victory,4500,2200,5670,7840,1072
1728,true,true,Waves,11 Shortest Bridges,60,233,2160,Retreat,2800,4550,8160,15150,2160
1750,true,true,Waves,11 Shortest Bridges,60,300,614,Victory,4500,1240,5120,4820,614
1747,true,true,Waves,11 Shortest Bridges,60,300,862,Victory,4700,1660,5530,6380,862
1761,true,true,Waves,11 Shortest Bridges,70,133,176,Victory,4500,150,1420,1170,176
1748,true,true,Waves,11 Shortest Bridges,60,300,1263,Victory,4600,2510,6480,9410,1263
1763,true,true,Waves,11 Shortest Bridges,70,133,170,Victory,4500,120,1400,1160,170
1764,true,true,Waves,11 Shortest Bridges,70,133,172,Victory,4500,90,1400,1140,172
1751,true,true,Waves,11 Shortest Bridges,70,100,2660,Retreat,0,4530,7750,14110,2660
1758,true,true,Waves,11 Shortest Bridges,70,100,2540,Retreat,0,4570,7630,13170,2540
1766,true,true,Waves,11 Shortest Bridges,70,133,379,Victory,4500,440,2770,2310,379
1753,true,true,Waves,11 Shortest Bridges,70,100,2720,Retreat,0,4530,7870,14100,2720
1752,true,true,Waves,11 Shortest Bridges,70,100,2700,Retreat,0,4540,7890,14120,2700
1769,true,true,Waves,11 Shortest Bridges,70,133,346,Victory,4700,410,2810,2310,346
1759,true,true,Waves,11 Shortest Bridges,70,100,2700,Retreat,800,4530,7650,14140,2700
1756,true,true,Waves,11 Shortest Bridges,70,100,2700,Retreat,0,4550,7920,14010,2700
1768,true,true,Waves,11 Shortest Bridges,70,133,761,Victory,4800,1280,5000,4690,761
1762,true,true,Waves,11 Shortest Bridges,70,133,1994,Victory,4700,3600,7340,11660,1994
1765,true,true,Waves,11 Shortest Bridges,70,133,954,Victory,4500,1550,5480,5870,954
1774,true,true,Waves,11 Shortest Bridges,70,166,413,Victory,4500,670,3520,2850,413
1773,true,true,Waves,11 Shortest Bridges,70,166,633,Victory,4500,1150,4830,4290,633
1755,true,true,Waves,11 Shortest Bridges,70,100,2491,Victory,4500,3780,6750,13120,2491
1770,true,true,Waves,11 Shortest Bridges,70,133,1168,Victory,4500,1790,5580,6950,1168
1780,true,true,Waves,11 Shortest Bridges,70,166,175,Victory,4500,160,1720,1420,175
1771,true,true,Waves,11 Shortest Bridges,70,166,1262,Victory,4500,2020,5890,7950,1262
1754,true,true,Waves,11 Shortest Bridges,70,100,2660,Retreat,100,4520,7640,14210,2660
1767,true,true,Waves,11 Shortest Bridges,70,133,1977,Victory,4800,3410,6950,11530,1977
1757,true,true,Waves,11 Shortest Bridges,70,100,2740,Retreat,0,4530,7640,14240,2740
1784,true,true,Waves,11 Shortest Bridges,70,200,184,Victory,4500,180,1920,1590,184
1783,true,true,Waves,11 Shortest Bridges,70,200,214,Victory,4500,300,2090,1750,214
1781,true,true,Waves,11 Shortest Bridges,70,200,499,Victory,4600,1000,4230,3490,499
1782,true,true,Waves,11 Shortest Bridges,70,200,446,Victory,4600,660,4050,3220,446
1772,true,true,Waves,11 Shortest Bridges,70,166,1578,Victory,4500,2760,6510,10110,1578
1760,true,true,Waves,11 Shortest Bridges,70,100,2740,Retreat,0,4550,8190,14320,2740
1777,true,true,Waves,11 Shortest Bridges,70,166,1085,Victory,4600,1860,5730,7040,1085
1788,true,true,Waves,11 Shortest Bridges,70,200,426,Victory,4700,610,3680,3100,426
1789,true,true,Waves,11 Shortest Bridges,70,200,462,Victory,4500,750,4050,3410,462
1779,true,true,Waves,11 Shortest Bridges,70,166,853,Victory,4500,1290,5370,5620,853
1787,true,true,Waves,11 Shortest Bridges,70,200,434,Victory,4700,570,3870,3180,434
1778,true,true,Waves,11 Shortest Bridges,70,166,1126,Victory,4500,2170,5910,7200,1126
1797,true,true,Waves,11 Shortest Bridges,70,233,287,Victory,4600,470,2450,2010,287
1794,true,true,Waves,11 Shortest Bridges,70,233,463,Victory,4600,570,4120,3450,463
1775,true,true,Waves,11 Shortest Bridges,70,166,1341,Victory,4500,2420,6100,8630,1341
1776,true,true,Waves,11 Shortest Bridges,70,166,1317,Victory,4600,2470,5960,8500,1317
1793,true,true,Waves,11 Shortest Bridges,70,233,761,Victory,4700,1390,5370,5370,761
1802,true,true,Waves,11 Shortest Bridges,70,266,178,Victory,4500,150,1850,1540,178
1801,true,true,Waves,11 Shortest Bridges,70,266,190,Victory,4500,230,1960,1670,190
1790,true,true,Waves,11 Shortest Bridges,70,200,1221,Victory,4500,2020,5900,8190,1221
1791,true,true,Waves,11 Shortest Bridges,70,233,893,Victory,4700,1590,5370,6060,893
1799,true,true,Waves,11 Shortest Bridges,70,233,771,Victory,4500,1400,5440,5510,771
1804,true,true,Waves,11 Shortest Bridges,70,266,180,Victory,4500,100,1900,1590,180
1786,true,true,Waves,11 Shortest Bridges,70,200,1776,Victory,4600,3370,7350,11790,1776
1803,true,true,Waves,11 Shortest Bridges,70,266,297,Victory,4600,380,2790,2290,297
1806,true,true,Waves,11 Shortest Bridges,70,266,176,Victory,4800,170,1890,1570,176
1800,true,true,Waves,11 Shortest Bridges,70,233,791,Victory,4700,1360,5430,5610,791
1792,true,true,Waves,11 Shortest Bridges,70,233,1494,Victory,4500,2970,6030,10020,1494
1809,true,true,Waves,11 Shortest Bridges,70,266,288,Victory,4500,450,2820,2320,288
1812,true,true,Waves,11 Shortest Bridges,70,300,303,Victory,4700,410,3160,2580,303
1807,true,true,Waves,11 Shortest Bridges,70,266,577,Victory,4500,1170,4880,4370,577
1810,true,true,Waves,11 Shortest Bridges,70,266,530,Victory,4500,1020,4670,4030,530
1798,true,true,Waves,11 Shortest Bridges,70,233,1350,Victory,4500,2540,6150,9280,1350
1815,true,true,Waves,11 Shortest Bridges,70,300,177,Victory,4600,160,1870,1570,177
1808,true,true,Waves,11 Shortest Bridges,70,266,504,Victory,4500,900,4530,3790,504
1785,true,true,Waves,11 Shortest Bridges,70,200,1563,Victory,4700,3060,6890,10340,1563
1805,true,true,Waves,11 Shortest Bridges,70,266,949,Victory,4600,1860,5450,6910,949
1818,true,true,Waves,11 Shortest Bridges,70,300,257,Victory,4500,320,2720,2200,257
1813,true,true,Waves,11 Shortest Bridges,70,300,718,Victory,4500,1420,5260,5250,718
1814,true,true,Waves,11 Shortest Bridges,70,300,890,Victory,4700,1690,5740,6540,890
1816,true,true,Waves,11 Shortest Bridges,70,300,565,Victory,4500,990,4880,4370,565
1820,true,true,Waves,11 Shortest Bridges,70,300,290,Victory,4500,390,3050,2530,290
1817,true,true,Waves,11 Shortest Bridges,70,300,514,Victory,4700,920,4580,3850,514
1819,true,true,Waves,11 Shortest Bridges,70,300,513,Victory,4600,710,4600,3870,513
1795,true,true,Waves,11 Shortest Bridges,70,233,1653,Victory,4500,3220,6770,11340,1653
1796,true,true,Waves,11 Shortest Bridges,70,233,1676,Victory,4500,3140,7150,11610,1676
1830,true,true,Waves,11 Shortest Bridges,80,100,435,Victory,4500,510,2930,2450,435
1811,true,true,Waves,11 Shortest Bridges,70,300,1257,Victory,4600,2280,6220,9160,1257
1832,true,true,Waves,11 Shortest Bridges,80,133,180,Victory,4500,160,1430,1160,180
1831,true,true,Waves,11 Shortest Bridges,80,133,797,Victory,4700,1160,4980,4700,797
1833,true,true,Waves,11 Shortest Bridges,80,133,999,Victory,4700,1460,5610,5830,999
1835,true,true,Waves,11 Shortest Bridges,80,133,600,Victory,4500,890,4280,3500,600
1834,true,true,Waves,11 Shortest Bridges,80,133,1000,Victory,4500,1670,5570,5820,1000
1822,true,true,Waves,11 Shortest Bridges,80,100,2800,Retreat,0,4520,7710,14030,2800
1836,true,true,Waves,11 Shortest Bridges,80,133,175,Victory,4700,180,1390,1160,175
1825,true,true,Waves,11 Shortest Bridges,80,100,2960,Retreat,0,4510,7700,14760,2960
1841,true,true,Waves,11 Shortest Bridges,80,166,176,Victory,4500,120,1770,1430,176
1839,true,true,Waves,11 Shortest Bridges,80,133,365,Victory,4700,450,2820,2330,365
1824,true,true,Waves,11 Shortest Bridges,80,100,2840,Retreat,0,4550,7580,14030,2840
1826,true,true,Waves,11 Shortest Bridges,80,100,2880,Retreat,0,4540,7690,14070,2880
1823,true,true,Waves,11 Shortest Bridges,80,100,2900,Retreat,0,4520,7550,14220,2900
1844,true,true,Waves,11 Shortest Bridges,80,166,181,Victory,4500,250,1780,1450,181
1828,true,true,Waves,11 Shortest Bridges,80,100,2960,Retreat,0,4510,7840,14730,2960
1848,true,true,Waves,11 Shortest Bridges,80,166,170,Victory,4700,100,1760,1430,170
1846,true,true,Waves,11 Shortest Bridges,80,166,441,Victory,4500,660,3470,2920,441
1847,true,true,Waves,11 Shortest Bridges,80,166,406,Victory,4500,650,3470,2860,406
1838,true,true,Waves,11 Shortest Bridges,80,133,799,Victory,4500,1090,4960,4690,799
1842,true,true,Waves,11 Shortest Bridges,80,166,910,Victory,4700,1520,5570,5810,910
1851,true,true,Waves,11 Shortest Bridges,80,200,170,Victory,4500,100,1770,1490,170
1850,true,true,Waves,11 Shortest Bridges,80,166,402,Victory,4500,560,3420,2800,402
1845,true,true,Waves,11 Shortest Bridges,80,166,898,Victory,4600,1420,5580,5730,898
1837,true,true,Waves,11 Shortest Bridges,80,133,999,Victory,4500,1480,5430,5880,999
1840,true,true,Waves,11 Shortest Bridges,80,133,991,Victory,4500,1660,5450,5840,991
1829,true,true,Waves,11 Shortest Bridges,80,100,2860,Retreat,0,4530,8130,14140,2860
1843,true,true,Waves,11 Shortest Bridges,80,166,1132,Victory,4500,2040,5650,7130,1132
1854,true,true,Waves,11 Shortest Bridges,80,200,453,Victory,4700,750,4000,3270,453
1852,true,true,Waves,11 Shortest Bridges,80,200,485,Victory,4500,680,4220,3490,485
1856,true,true,Waves,11 Shortest Bridges,80,200,455,Victory,4500,610,3960,3250,455
1849,true,true,Waves,11 Shortest Bridges,80,166,883,Victory,4700,1300,5410,5580,883
1861,true,true,Waves,11 Shortest Bridges,80,233,247,Victory,4500,350,2420,1990,247
1862,true,true,Waves,11 Shortest Bridges,80,233,170,Victory,4500,130,1790,1490,170
1821,true,true,Waves,11 Shortest Bridges,80,100,3040,Retreat,3500,4570,7640,14950,3040
1855,true,true,Waves,11 Shortest Bridges,80,200,791,Victory,4600,1330,5210,5250,791
1827,true,true,Waves,11 Shortest Bridges,80,100,2760,Retreat,2500,4510,7820,13670,2760
1859,true,true,Waves,11 Shortest Bridges,80,200,735,Victory,4500,1200,5090,4960,735
1858,true,true,Waves,11 Shortest Bridges,80,200,738,Victory,4500,1180,5130,4990,738
1860,true,true,Waves,11 Shortest Bridges,80,200,979,Victory,4500,1650,5600,6480,979
1867,true,true,Waves,11 Shortest Bridges,80,233,461,Victory,4600,730,4000,3290,461
1853,true,true,Waves,11 Shortest Bridges,80,200,1534,Victory,4700,2480,7020,9870,1534
1865,true,true,Waves,11 Shortest Bridges,80,233,826,Victory,4500,1560,6060,5820,826
1869,true,true,Waves,11 Shortest Bridges,80,233,479,Victory,4700,640,4210,3510,479
1870,true,true,Waves,11 Shortest Bridges,80,233,493,Victory,4500,700,4280,3630,493
1875,true,true,Waves,11 Shortest Bridges,80,266,174,Victory,4500,130,1860,1540,174
1863,true,true,Waves,11 Shortest Bridges,80,233,1075,Victory,4500,1890,5750,7260,1075
1868,true,true,Waves,11 Shortest Bridges,80,233,773,Victory,4700,1440,5510,5410,773
1857,true,true,Waves,11 Shortest Bridges,80,200,1025,Victory,4500,1780,6140,6840,1025
1874,true,true,Waves,11 Shortest Bridges,80,266,615,Victory,4500,970,5030,4640,615
1880,true,true,Waves,11 Shortest Bridges,80,266,176,Victory,4500,110,1790,1520,176
1877,true,true,Waves,11 Shortest Bridges,80,266,300,Victory,4500,580,2840,2320,300
1873,true,true,Waves,11 Shortest Bridges,80,266,495,Victory,4700,840,4340,3610,495
1885,true,true,Waves,11 Shortest Bridges,80,300,171,Victory,4500,100,1780,1480,171
1864,true,true,Waves,11 Shortest Bridges,80,233,1399,Victory,4500,2470,6080,9320,1399
1876,true,true,Waves,11 Shortest Bridges,80,266,554,Victory,4500,790,4800,4100,554
1872,true,true,Waves,11 Shortest Bridges,80,266,981,Victory,4500,1890,5970,6850,981
1871,true,true,Waves,11 Shortest Bridges,80,266,905,Victory,4500,1580,5650,6450,905
1888,true,true,Waves,11 Shortest Bridges,80,300,178,Victory,4500,150,1900,1520,178
1883,true,true,Waves,11 Shortest Bridges,80,300,655,Victory,4500,1170,5120,4950,655
1878,true,true,Waves,11 Shortest Bridges,80,266,1006,Victory,4500,1860,5830,6900,1006
1887,true,true,Waves,11 Shortest Bridges,80,300,543,Victory,4500,870,4680,4010,543
1866,true,true,Waves,11 Shortest Bridges,80,233,1397,Victory,4900,2790,6970,9310,1397
1890,true,true,Waves,11 Shortest Bridges,80,300,538,Victory,4800,860,4710,3960,538
1889,true,true,Waves,11 Shortest Bridges,80,300,1072,Victory,4500,2040,5980,7790,1072
1879,true,true,Waves,11 Shortest Bridges,80,266,1562,Victory,4500,3020,6690,10740,1562
1882,true,true,Waves,11 Shortest Bridges,80,300,2016,Victory,4500,3890,7210,14060,2016
1884,true,true,Waves,11 Shortest Bridges,80,300,1353,Victory,4500,2710,6750,9660,1353
1886,true,true,Waves,11 Shortest Bridges,80,300,1353,Victory,4500,2560,6430,9740,1353
1881,true,true,Waves,11 Shortest Bridges,80,300,1825,Victory,4500,3730,7180,12990,1825
1902,true,true,Waves,11 Shortest Bridges,90,133,623,Victory,4500,890,4250,3480,623
1892,true,true,Waves,11 Shortest Bridges,90,100,3040,Retreat,0,4540,7640,14060,3040
1893,true,true,Waves,11 Shortest Bridges,90,100,3200,Retreat,0,4540,7450,14970,3200
1905,true,true,Waves,11 Shortest Bridges,90,133,367,Victory,4500,370,2770,2360,367
1901,true,true,Waves,11 Shortest Bridges,90,133,1280,Victory,4600,1900,5890,6980,1280
1894,true,true,Waves,11 Shortest Bridges,90,100,3400,Retreat,300,4530,7540,15800,3400
1900,true,true,Waves,11 Shortest Bridges,90,100,2354,Victory,4500,3140,6320,11120,2354
1899,true,true,Waves,11 Shortest Bridges,90,100,3320,Retreat,0,4520,8300,15670,3320
1897,true,true,Waves,11 Shortest Bridges,90,100,3180,Retreat,0,4550,7900,14890,3180
1904,true,true,Waves,11 Shortest Bridges,90,133,828,Victory,4500,1080,5050,4710,828
1909,true,true,Waves,11 Shortest Bridges,90,133,177,Victory,4500,90,1430,1150,177
1903,true,true,Waves,11 Shortest Bridges,90,133,806,Victory,4500,1210,5030,4640,806
1898,true,true,Waves,11 Shortest Bridges,90,100,3080,Retreat,0,4510,8060,14370,3080
1908,true,true,Waves,11 Shortest Bridges,90,133,395,Victory,4500,630,2770,2330,395
1911,true,true,Waves,11 Shortest Bridges,90,166,410,Victory,4600,480,3330,2820,410
1912,true,true,Waves,11 Shortest Bridges,90,166,398,Victory,4500,570,3270,2690,398
1914,true,true,Waves,11 Shortest Bridges,90,166,424,Victory,4600,530,3490,2890,424
1906,true,true,Waves,11 Shortest Bridges,90,133,1049,Victory,4600,1540,5570,5850,1049
1915,true,true,Waves,11 Shortest Bridges,90,166,683,Victory,4500,1080,4850,4340,683
1921,true,true,Waves,11 Shortest Bridges,90,200,174,Victory,4500,140,1840,1500,174
1919,true,true,Waves,11 Shortest Bridges,90,166,418,Victory,4500,610,3420,2820,418
1910,true,true,Waves,11 Shortest Bridges,90,133,1258,Victory,4500,1760,5890,7010,1258
1913,true,true,Waves,11 Shortest Bridges,90,166,931,Victory,4700,1310,5460,5740,931
1891,true,true,Waves,11 Shortest Bridges,90,100,3200,Retreat,0,4520,7660,14980,3200
1924,true,true,Waves,11 Shortest Bridges,90,200,164,Victory,4500,110,1710,1480,164
1923,true,true,Waves,11 Shortest Bridges,90,200,174,Victory,4500,130,1830,1520,174
1918,true,true,Waves,11 Shortest Bridges,90,166,913,Victory,4500,1460,5350,5590,913
1916,true,true,Waves,11 Shortest Bridges,90,166,1158,Victory,4700,1830,5790,6930,1158
1920,true,true,Waves,11 Shortest Bridges,90,166,981,Victory,4500,1570,5370,5730,981
1922,true,true,Waves,11 Shortest Bridges,90,200,725,Victory,4500,1120,5040,4780,725
1926,true,true,Waves,11 Shortest Bridges,90,200,454,Victory,4600,590,3740,3210,454
1931,true,true,Waves,11 Shortest Bridges,90,233,180,Victory,4500,260,1900,1600,180
1917,true,true,Waves,11 Shortest Bridges,90,166,1417,Victory,4700,2190,5700,8390,1417
1895,true,true,Waves,11 Shortest Bridges,90,100,3200,Retreat,0,4530,8220,14910,3200
1927,true,true,Waves,11 Shortest Bridges,90,200,778,Victory,4500,1330,5210,5180,778
1896,true,true,Waves,11 Shortest Bridges,90,100,3340,Retreat,0,4530,7820,15790,3340
1936,true,true,Waves,11 Shortest Bridges,90,233,177,Victory,4700,180,1900,1530,177
1929,true,true,Waves,11 Shortest Bridges,90,200,728,Victory,4500,1170,5030,4800,728
1937,true,true,Waves,11 Shortest Bridges,90,233,250,Victory,4600,320,2440,2020,250
1938,true,true,Waves,11 Shortest Bridges,90,233,178,Victory,4700,120,1870,1530,178
1934,true,true,Waves,11 Shortest Bridges,90,233,516,Victory,4500,970,4480,3670,516
1941,true,true,Waves,11 Shortest Bridges,90,266,171,Victory,4500,100,1830,1480,171
1928,true,true,Waves,11 Shortest Bridges,90,200,739,Victory,4700,1170,5150,4870,739
1940,true,true,Waves,11 Shortest Bridges,90,233,297,Victory,4500,420,2430,2040,297
1925,true,true,Waves,11 Shortest Bridges,90,200,1039,Victory,4500,1680,5580,6660,1039
1930,true,true,Waves,11 Shortest Bridges,90,200,1017,Victory,4500,1650,5900,6480,1017
1943,true,true,Waves,11 Shortest Bridges,90,266,292,Victory,4600,400,2770,2290,292
1944,true,true,Waves,11 Shortest Bridges,90,266,285,Victory,4700,420,2790,2300,285
1939,true,true,Waves,11 Shortest Bridges,90,233,484,Victory,4600,710,4140,3440,484
1947,true,true,Waves,11 Shortest Bridges,90,266,175,Victory,4500,170,1850,1520,175
1948,true,true,Waves,11 Shortest Bridges,90,266,180,Victory,4500,160,1870,1590,180
1950,true,true,Waves,11 Shortest Bridges,90,266,262,Victory,4500,330,2740,2250,262
1907,true,true,Waves,11 Shortest Bridges,90,133,1939,Victory,4500,2740,6100,10390,1939
1951,true,true,Waves,11 Shortest Bridges,90,300,205,Victory,4500,250,2190,1830,205
1932,true,true,Waves,11 Shortest Bridges,90,233,1141,Victory,4500,1850,5570,7550,1141
1949,true,true,Waves,11 Shortest Bridges,90,266,507,Victory,4500,700,4410,3620,507
1942,true,true,Waves,11 Shortest Bridges,90,266,619,Victory,4500,980,4960,4630,619
1935,true,true,Waves,11 Shortest Bridges,90,233,1137,Victory,4700,1990,6170,7560,1137
1960,true,true,Waves,11 Shortest Bridges,90,300,179,Victory,4500,130,1870,1550,179
1946,true,true,Waves,11 Shortest Bridges,90,266,844,Victory,4600,1480,5570,5800,844
1958,true,true,Waves,11 Shortest Bridges,90,300,319,Victory,4500,480,3120,2580,319
1957,true,true,Waves,11 Shortest Bridges,90,300,560,Victory,4500,920,4700,4060,560
1961,true,true,Waves,12 Shortest Bridges,30,100,394,Victory,4500,630,3210,2710,394
1959,true,true,Waves,11 Shortest Bridges,90,300,526,Victory,4600,810,4540,3800,526
1945,true,true,Waves,11 Shortest Bridges,90,266,862,Victory,4700,1480,5360,5870,862
1953,true,true,Waves,11 Shortest Bridges,90,300,927,Victory,4600,1780,5580,6510,927
1952,true,true,Waves,11 Shortest Bridges,90,300,952,Victory,4500,1540,5590,6720,952
1965,true,true,Waves,12 Shortest Bridges,30,100,405,Victory,4500,650,3380,2800,405
1933,true,true,Waves,11 Shortest Bridges,90,233,1440,Victory,4700,2500,5900,9330,1440
1956,true,true,Waves,11 Shortest Bridges,90,300,1056,Victory,4500,2140,5920,7550,1056
1972,true,true,Waves,12 Shortest Bridges,30,133,235,Victory,4600,210,2150,1790,235
1954,true,true,Waves,11 Shortest Bridges,90,300,2262,Victory,4500,4390,8180,15560,2262
1967,true,true,Waves,12 Shortest Bridges,30,100,1107,Victory,4500,2020,6370,7660,1107
1962,true,true,Waves,12 Shortest Bridges,30,100,1780,Victory,4600,3410,7820,12200,1780
1963,true,true,Waves,12 Shortest Bridges,30,100,2040,Retreat,1900,4520,7760,14060,2040
1969,true,true,Waves,12 Shortest Bridges,30,100,1523,Victory,4700,2990,6780,10520,1523
1971,true,true,Waves,12 Shortest Bridges,30,133,1040,Victory,4600,2000,5840,7520,1040
1964,true,true,Waves,12 Shortest Bridges,30,100,2100,Retreat,2300,4580,8110,14270,2100
1978,true,true,Waves,12 Shortest Bridges,30,133,237,Victory,4500,250,2250,1830,237
1966,true,true,Waves,12 Shortest Bridges,30,100,1655,Victory,4500,3000,6700,11450,1655
1970,true,true,Waves,12 Shortest Bridges,30,100,2074,Victory,4500,4110,8100,14080,2074
1974,true,true,Waves,12 Shortest Bridges,30,133,1520,Victory,4500,3390,7220,10900,1520
1975,true,true,Waves,12 Shortest Bridges,30,133,705,Victory,4500,1160,5590,5160,705
1976,true,true,Waves,12 Shortest Bridges,30,133,777,Victory,4500,1320,5640,5710,777
1968,true,true,Waves,12 Shortest Bridges,30,100,2204,Victory,4500,4490,8040,14990,2204
1983,true,true,Waves,12 Shortest Bridges,30,166,345,Victory,4600,500,3360,2770,345
1955,true,true,Waves,11 Shortest Bridges,90,300,2420,Retreat,3300,4530,7900,16210,2420
1988,true,true,Waves,12 Shortest Bridges,30,166,219,Victory,4500,160,2030,1700,219
1981,true,true,Waves,12 Shortest Bridges,30,166,890,Victory,4700,1510,5680,6780,890
1980,true,true,Waves,12 Shortest Bridges,30,133,1052,Victory,4500,1880,6110,7630,1052
1986,true,true,Waves,12 Shortest Bridges,30,166,713,Victory,4700,1020,5320,5420,713
1989,true,true,Waves,12 Shortest Bridges,30,166,377,Victory,4500,670,3440,2910,377
1982,true,true,Waves,12 Shortest Bridges,30,166,708,Victory,4500,1260,5330,5410,708
1973,true,true,Waves,12 Shortest Bridges,30,133,1571,Victory,4500,3030,7300,11330,1571
1995,true,true,Waves,12 Shortest Bridges,30,200,349,Victory,4600,420,3420,2790,349
1984,true,true,Waves,12 Shortest Bridges,30,166,1356,Victory,4500,2420,6480,10110,1356
1996,true,true,Waves,12 Shortest Bridges,30,200,225,Victory,4500,320,2110,1730,225
1987,true,true,Waves,12 Shortest Bridges,30,166,1131,Victory,4500,2330,6750,8530,1131
1992,true,true,Waves,12 Shortest Bridges,30,200,893,Victory,4600,1530,5830,6870,893
1998,true,true,Waves,12 Shortest Bridges,30,200,640,Victory,4700,1190,5140,5040,640
1994,true,true,Waves,12 Shortest Bridges,30,200,824,Victory,4500,1390,5670,6360,824
2002,true,true,Waves,12 Shortest Bridges,30,233,369,Victory,4500,580,3640,2960,369
1990,true,true,Waves,12 Shortest Bridges,30,166,1514,Victory,4500,2970,6740,11380,1514
1997,true,true,Waves,12 Shortest Bridges,30,200,669,Victory,4700,1350,5230,5150,669
1977,true,true,Waves,12 Shortest Bridges,30,133,2300,Retreat,500,4540,8140,16390,2300
2000,true,true,Waves,12 Shortest Bridges,30,200,651,Victory,4600,1030,5220,5170,651
1979,true,true,Waves,12 Shortest Bridges,30,133,1701,Victory,4500,3240,6530,12250,1701
2004,true,true,Waves,12 Shortest Bridges,30,233,568,Victory,4500,940,4940,4430,568
2007,true,true,Waves,12 Shortest Bridges,30,233,484,Victory,4500,840,4690,3960,484
1985,true,true,Waves,12 Shortest Bridges,30,166,1562,Victory,4500,3130,6680,11480,1562
2008,true,true,Waves,12 Shortest Bridges,30,233,528,Victory,4500,900,4750,4120,528
1993,true,true,Waves,12 Shortest Bridges,30,200,1558,Victory,4500,3150,7210,11940,1558
2011,true,true,Waves,12 Shortest Bridges,30,266,205,Victory,4500,130,2130,1810,205
2014,true,true,Waves,12 Shortest Bridges,30,266,272,Victory,4500,300,2870,2300,272
2015,true,true,Waves,12 Shortest Bridges,30,266,270,Victory,4500,410,2770,2320,270
2001,true,true,Waves,12 Shortest Bridges,30,233,1266,Victory,4500,2590,6700,9960,1266
2013,true,true,Waves,12 Shortest Bridges,30,266,478,Victory,4500,780,4670,3890,478
1991,true,true,Waves,12 Shortest Bridges,30,200,1902,Victory,4500,3500,7380,14470,1902
2017,true,true,Waves,12 Shortest Bridges,30,266,204,Victory,4700,140,2150,1770,204
2010,true,true,Waves,12 Shortest Bridges,30,233,733,Victory,4500,1300,5540,5860,733
2018,true,true,Waves,12 Shortest Bridges,30,266,212,Victory,4500,290,2250,1860,212
2023,true,true,Waves,12 Shortest Bridges,30,300,205,Victory,4500,140,2130,1770,205
2006,true,true,Waves,12 Shortest Bridges,30,233,862,Victory,4500,1680,6040,6700,862
2020,true,true,Waves,12 Shortest Bridges,30,266,287,Victory,4500,330,2780,2300,287
2022,true,true,Waves,12 Shortest Bridges,30,300,312,Victory,4700,400,3130,2570,312
2005,true,true,Waves,12 Shortest Bridges,30,233,1269,Victory,4500,2400,6740,9990,1269
