"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IrpinModel.nlogo"
"Vary Site-Selection Artillery Active Waves"
"04/13/2025 01:33:44:038 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","459","0","624"
"[run number]","turn-on-artillery?","turn-on-stop-conditions?","spacing-mode","site-selection-mode","wave-pause","wave-duration","[step]","battle-outcome","total-infantry-crossed","total-infantry-casualties / 10","total-infantry-used","total-pontoons-used","ticks"
"3341","true","true","Waves","07 Shortest Bridges","80","266","1889","Victory","4700","3420","5990","12810","1889"
"3353","true","true","Waves","07 Shortest Bridges","80","300","552","Victory","4500","950","4410","4100","552"
"3352","true","true","Waves","07 Shortest Bridges","80","300","919","Victory","4700","1730","5180","6560","919"
"3356","true","true","Waves","07 Shortest Bridges","80","300","518","Victory","4700","820","4150","3800","518"
"3342","true","true","Waves","07 Shortest Bridges","80","266","2360","Retreat","3500","4520","6880","16050","2360"
"3343","true","true","Waves","07 Shortest Bridges","80","266","2280","Retreat","4100","4520","6810","15610","2280"
"3347","true","true","Waves","07 Shortest Bridges","80","266","2360","Retreat","2200","4540","7140","16110","2360"
"3344","true","true","Waves","07 Shortest Bridges","80","266","2300","Retreat","3100","4580","6910","15850","2300"
"3355","true","true","Waves","07 Shortest Bridges","80","300","1478","Victory","4500","2880","5920","10370","1478"
"3350","true","true","Waves","07 Shortest Bridges","80","266","2360","Retreat","3200","4510","6780","16060","2360"
"3348","true","true","Waves","07 Shortest Bridges","80","266","2320","Retreat","2500","4510","7160","15940","2320"
"3351","true","true","Waves","07 Shortest Bridges","80","300","2240","Retreat","1400","4570","7030","15550","2240"
"3349","true","true","Waves","07 Shortest Bridges","80","266","2340","Retreat","1300","4540","7280","16110","2340"
"3354","true","true","Waves","07 Shortest Bridges","80","300","2240","Retreat","4400","4520","7220","15450","2240"
"3358","true","true","Waves","07 Shortest Bridges","80","300","2070","Victory","4500","3850","6880","14430","2070"
"3363","true","true","Waves","07 Shortest Bridges","90","100","1653","Victory","4600","2170","5300","7970","1653"
"3357","true","true","Waves","07 Shortest Bridges","80","300","2460","Retreat","1500","4510","6750","17000","2460"
"3364","true","true","Waves","07 Shortest Bridges","90","100","2040","Victory","4700","2440","5270","9800","2040"
"3359","true","true","Waves","07 Shortest Bridges","80","300","2500","Retreat","1500","4540","6860","17410","2500"
"3366","true","true","Waves","07 Shortest Bridges","90","100","1676","Victory","4500","1870","5130","7900","1676"
"3372","true","true","Waves","07 Shortest Bridges","90","133","606","Victory","4500","770","4130","3530","606"
"3360","true","true","Waves","07 Shortest Bridges","80","300","2420","Retreat","3800","4510","6960","16890","2420"
"3367","true","true","Waves","07 Shortest Bridges","90","100","1855","Victory","4500","2200","5500","8780","1855"
"3371","true","true","Waves","07 Shortest Bridges","90","133","1044","Victory","4500","1460","5210","5780","1044"
"3374","true","true","Waves","07 Shortest Bridges","90","133","817","Victory","4500","1100","4500","4690","817"
"3377","true","true","Waves","07 Shortest Bridges","90","133","620","Victory","4500","790","4010","3460","620"
"3380","true","true","Waves","07 Shortest Bridges","90","133","593","Victory","4700","790","4010","3450","593"
"3378","true","true","Waves","07 Shortest Bridges","90","133","836","Victory","4700","960","4640","4600","836"
"3375","true","true","Waves","07 Shortest Bridges","90","133","1473","Victory","4600","1970","5410","8150","1473"
"3362","true","true","Waves","07 Shortest Bridges","90","100","3760","Retreat","3300","4520","7210","17380","3760"
"3361","true","true","Waves","07 Shortest Bridges","90","100","3940","Retreat","2100","4560","6990","18330","3940"
"3376","true","true","Waves","07 Shortest Bridges","90","133","1727","Victory","4500","2360","5420","9280","1727"
"3385","true","true","Waves","07 Shortest Bridges","90","166","429","Victory","4600","580","3450","2910","429"
"3368","true","true","Waves","07 Shortest Bridges","90","100","3180","Victory","4500","3860","6730","14940","3180"
"3369","true","true","Waves","07 Shortest Bridges","90","100","3760","Retreat","3900","4530","7250","17510","3760"
"3384","true","true","Waves","07 Shortest Bridges","90","166","736","Victory","4600","1070","4360","4360","736"
"3387","true","true","Waves","07 Shortest Bridges","90","166","451","Victory","4500","670","3490","2920","451"
"3365","true","true","Waves","07 Shortest Bridges","90","100","3700","Retreat","3900","4510","7440","17440","3700"
"3382","true","true","Waves","07 Shortest Bridges","90","166","1175","Victory","4500","1670","4840","7090","1175"
"3388","true","true","Waves","07 Shortest Bridges","90","166","910","Victory","4700","1260","5070","5530","910"
"3390","true","true","Waves","07 Shortest Bridges","90","166","665","Victory","4700","1010","4720","4240","665"
"3373","true","true","Waves","07 Shortest Bridges","90","133","3260","Retreat","2300","4530","7100","17420","3260"
"3379","true","true","Waves","07 Shortest Bridges","90","133","2592","Victory","4700","3480","6110","13910","2592"
"3370","true","true","Waves","07 Shortest Bridges","90","100","3960","Retreat","1000","4560","7000","18410","3960"
"3391","true","true","Waves","07 Shortest Bridges","90","200","1320","Victory","4500","2160","5070","8300","1320"
"3386","true","true","Waves","07 Shortest Bridges","90","166","1712","Victory","4500","2700","5650","10070","1712"
"3383","true","true","Waves","07 Shortest Bridges","90","166","2740","Retreat","3200","4550","6990","15840","2740"
"3399","true","true","Waves","07 Shortest Bridges","90","200","461","Victory","4500","670","3740","3260","461"
"3392","true","true","Waves","07 Shortest Bridges","90","200","1599","Victory","4500","2640","5800","9910","1599"
"3401","true","true","Waves","07 Shortest Bridges","90","233","166","Victory","4500","100","1790","1430","166"
"3397","true","true","Waves","07 Shortest Bridges","90","200","1028","Victory","4500","1650","5390","6520","1028"
"3403","true","true","Waves","07 Shortest Bridges","90","233","163","Victory","4700","120","1730","1430","163"
"3396","true","true","Waves","07 Shortest Bridges","90","200","1313","Victory","4500","2140","5150","8270","1313"
"3381","true","true","Waves","07 Shortest Bridges","90","166","2980","Retreat","4400","4530","7450","17370","2980"
"3393","true","true","Waves","07 Shortest Bridges","90","200","1891","Victory","4600","2820","6090","11670","1891"
"3407","true","true","Waves","07 Shortest Bridges","90","233","245","Victory","4700","360","2400","2020","245"
"3405","true","true","Waves","07 Shortest Bridges","90","233","492","Victory","4500","710","4000","3480","492"
"3389","true","true","Waves","07 Shortest Bridges","90","166","2960","Retreat","4200","4520","7090","17260","2960"
"3408","true","true","Waves","07 Shortest Bridges","90","233","479","Victory","4700","770","4020","3400","479"
"3402","true","true","Waves","07 Shortest Bridges","90","233","1118","Victory","4500","1750","4960","7320","1118"
"3410","true","true","Waves","07 Shortest Bridges","90","233","807","Victory","4700","1370","4810","5410","807"
"3395","true","true","Waves","07 Shortest Bridges","90","200","2273","Victory","4500","3920","7020","13870","2273"
"3394","true","true","Waves","07 Shortest Bridges","90","200","2540","Retreat","2000","4550","6940","15520","2540"
"3398","true","true","Waves","07 Shortest Bridges","90","200","2133","Victory","4500","3250","6230","13130","2133"
"3415","true","true","Waves","07 Shortest Bridges","90","266","577","Victory","4500","940","4270","4260","577"
"3411","true","true","Waves","07 Shortest Bridges","90","266","1563","Victory","4700","2750","6070","10440","1563"
"3416","true","true","Waves","07 Shortest Bridges","90","266","878","Victory","4600","1440","4710","6100","878"
"3404","true","true","Waves","07 Shortest Bridges","90","233","2540","Retreat","1700","4580","6940","16090","2540"
"3400","true","true","Waves","07 Shortest Bridges","90","200","2740","Retreat","4300","4570","7280","16750","2740"
"3412","true","true","Waves","07 Shortest Bridges","90","266","2600","Retreat","3700","4520","7420","17040","2600"
"3406","true","true","Waves","07 Shortest Bridges","90","233","2418","Victory","4800","4030","6860","15490","2418"
"3413","true","true","Waves","07 Shortest Bridges","90","266","2074","Victory","4500","3830","6400","13790","2074"
"3409","true","true","Waves","07 Shortest Bridges","90","233","2420","Retreat","2400","4510","6790","15480","2420"
"3422","true","true","Waves","07 Shortest Bridges","90","300","937","Victory","4500","1570","5270","6560","937"
"3414","true","true","Waves","07 Shortest Bridges","90","266","2620","Retreat","4000","4550","7490","17260","2620"
"3428","true","true","Waves","07 Shortest Bridges","90","300","918","Victory","4500","1590","4950","6390","918"
"3430","true","true","Waves","07 Shortest Bridges","90","300","187","Victory","4500","180","2010","1650","187"
"3417","true","true","Waves","07 Shortest Bridges","90","266","2420","Retreat","3100","4530","6990","16170","2420"
"3418","true","true","Waves","07 Shortest Bridges","90","266","2380","Retreat","300","4540","6910","15930","2380"
"3419","true","true","Waves","07 Shortest Bridges","90","266","2460","Retreat","1200","4520","6850","16100","2460"
"3434","true","true","Waves","08 Shortest Bridges","30","100","167","Victory","4600","120","1500","1230","167"
"3421","true","true","Waves","07 Shortest Bridges","90","300","2111","Victory","4600","3970","6420","14470","2111"
"3420","true","true","Waves","07 Shortest Bridges","90","266","2300","Retreat","2000","4540","7360","15250","2300"
"3437","true","true","Waves","08 Shortest Bridges","30","100","171","Victory","4500","210","1500","1250","171"
"3431","true","true","Waves","08 Shortest Bridges","30","100","669","Victory","4600","1470","4900","4620","669"
"3424","true","true","Waves","07 Shortest Bridges","90","300","2260","Retreat","3400","4520","7120","15520","2260"
"3423","true","true","Waves","07 Shortest Bridges","90","300","2460","Retreat","3600","4550","7240","16600","2460"
"3425","true","true","Waves","07 Shortest Bridges","90","300","2280","Retreat","2100","4510","6970","15530","2280"
"3427","true","true","Waves","07 Shortest Bridges","90","300","2440","Retreat","2000","4540","7060","16470","2440"
"3426","true","true","Waves","07 Shortest Bridges","90","300","2460","Retreat","3000","4550","7300","16560","2460"
"3429","true","true","Waves","07 Shortest Bridges","90","300","1699","Victory","4500","3110","5730","11520","1699"
"3440","true","true","Waves","08 Shortest Bridges","30","100","1491","Victory","4500","3820","6750","10200","1491"
"3433","true","true","Waves","08 Shortest Bridges","30","100","1780","Retreat","2700","4540","6860","12250","1780"
"3432","true","true","Waves","08 Shortest Bridges","30","100","1900","Retreat","4100","4530","7030","13030","1900"
"3439","true","true","Waves","08 Shortest Bridges","30","100","1840","Retreat","300","4570","6790","12500","1840"
"3435","true","true","Waves","08 Shortest Bridges","30","100","1900","Retreat","1500","4510","7370","12970","1900"
"3436","true","true","Waves","08 Shortest Bridges","30","100","1880","Retreat","1300","4530","6590","12840","1880"
"3438","true","true","Waves","08 Shortest Bridges","30","100","1920","Retreat","2300","4560","7090","13220","1920"
"3450","true","true","Waves","08 Shortest Bridges","30","133","467","Victory","4600","1020","4010","3480","467"
"3444","true","true","Waves","08 Shortest Bridges","30","133","1244","Victory","4700","2920","5730","9100","1244"
"3441","true","true","Waves","08 Shortest Bridges","30","133","1820","Retreat","3000","4520","7290","13010","1820"
"3443","true","true","Waves","08 Shortest Bridges","30","133","1456","Victory","4600","3440","6100","10530","1456"
"3452","true","true","Waves","08 Shortest Bridges","30","166","865","Victory","4600","1830","5080","6500","865"
"3446","true","true","Waves","08 Shortest Bridges","30","133","1800","Retreat","3100","4520","6840","12910","1800"
"3445","true","true","Waves","08 Shortest Bridges","30","133","1740","Retreat","300","4520","6930","12580","1740"
"3442","true","true","Waves","08 Shortest Bridges","30","133","1800","Retreat","3100","4510","7010","12830","1800"
"3456","true","true","Waves","08 Shortest Bridges","30","166","467","Victory","4500","1010","4120","3550","467"
"3447","true","true","Waves","08 Shortest Bridges","30","133","1517","Victory","4500","3550","6340","10940","1517"
"3449","true","true","Waves","08 Shortest Bridges","30","133","1780","Retreat","0","4560","6700","12820","1780"
"3448","true","true","Waves","08 Shortest Bridges","30","133","1920","Retreat","3200","4520","6940","13860","1920"
"3451","true","true","Waves","08 Shortest Bridges","30","166","1659","Victory","4600","4020","6740","12360","1659"
"3453","true","true","Waves","08 Shortest Bridges","30","166","1880","Retreat","0","4510","6750","13940","1880"
"3454","true","true","Waves","08 Shortest Bridges","30","166","1820","Retreat","3200","4520","7000","13460","1820"
"3459","true","true","Waves","08 Shortest Bridges","30","166","1347","Victory","4700","3090","6100","10080","1347"
"3461","true","true","Waves","08 Shortest Bridges","30","200","1431","Victory","4500","3340","6440","10840","1431"
"3458","true","true","Waves","08 Shortest Bridges","30","166","1915","Victory","4500","4220","6680","14340","1915"
"3455","true","true","Waves","08 Shortest Bridges","30","166","1940","Retreat","1500","4550","7260","14480","1940"
"3467","true","true","Waves","08 Shortest Bridges","30","200","728","Victory","4600","1530","4790","5530","728"
"3457","true","true","Waves","08 Shortest Bridges","30","166","1860","Retreat","3000","4520","6920","13760","1860"
"3460","true","true","Waves","08 Shortest Bridges","30","166","1900","Retreat","2500","4510","7060","14190","1900"
"3462","true","true","Waves","08 Shortest Bridges","30","200","1860","Retreat","2700","4520","7030","14200","1860"
"3463","true","true","Waves","08 Shortest Bridges","30","200","1920","Retreat","3900","4510","7090","14530","1920"
"3465","true","true","Waves","08 Shortest Bridges","30","200","1748","Victory","4700","4170","6810","13330","1748"
"3468","true","true","Waves","08 Shortest Bridges","30","200","1293","Victory","4500","3300","5800","9950","1293"
"3477","true","true","Waves","08 Shortest Bridges","30","233","171","Victory","4500","180","1780","1460","171"
"3464","true","true","Waves","08 Shortest Bridges","30","200","1780","Retreat","2000","4520","7460","13600","1780"
"3476","true","true","Waves","08 Shortest Bridges","30","233","520","Victory","4500","1140","4370","4000","520"
"3469","true","true","Waves","08 Shortest Bridges","30","200","1296","Victory","4500","2950","6100","9900","1296"
"3474","true","true","Waves","08 Shortest Bridges","30","233","782","Victory","4700","1730","5140","6030","782"
"3466","true","true","Waves","08 Shortest Bridges","30","200","1760","Retreat","3400","4530","7490","13500","1760"
"3470","true","true","Waves","08 Shortest Bridges","30","200","1840","Retreat","1300","4570","6800","13800","1840"
"3475","true","true","Waves","08 Shortest Bridges","30","233","899","Victory","4500","1950","5070","7020","899"
"3483","true","true","Waves","08 Shortest Bridges","30","266","186","Victory","4500","270","1970","1630","186"
"3478","true","true","Waves","08 Shortest Bridges","30","233","521","Victory","4500","1200","4350","4060","521"
"3484","true","true","Waves","08 Shortest Bridges","30","266","283","Victory","4700","430","2720","2300","283"
"3482","true","true","Waves","08 Shortest Bridges","30","266","457","Victory","4700","790","4190","3700","457"
"3471","true","true","Waves","08 Shortest Bridges","30","233","1755","Victory","4500","4060","6600","13640","1755"
"3473","true","true","Waves","08 Shortest Bridges","30","233","1800","Retreat","600","4570","6950","13990","1800"
"3487","true","true","Waves","08 Shortest Bridges","30","266","726","Victory","4500","1360","4820","5780","726"
"3472","true","true","Waves","08 Shortest Bridges","30","233","1900","Retreat","2200","4540","7070","14670","1900"
"3481","true","true","Waves","08 Shortest Bridges","30","266","1760","Retreat","3600","4520","7240","13770","1760"
"3492","true","true","Waves","08 Shortest Bridges","30","300","757","Victory","4500","1680","4820","6020","757"
"3485","true","true","Waves","08 Shortest Bridges","30","266","1900","Retreat","4400","4510","6790","14910","1900"
"3480","true","true","Waves","08 Shortest Bridges","30","233","1720","Retreat","2700","4560","7130","13260","1720"
"3479","true","true","Waves","08 Shortest Bridges","30","233","1860","Retreat","2800","4570","7320","14320","1860"
"3486","true","true","Waves","08 Shortest Bridges","30","266","1780","Retreat","3700","4510","7250","13860","1780"
"3489","true","true","Waves","08 Shortest Bridges","30","266","1820","Retreat","2300","4520","6950","14150","1820"
"3488","true","true","Waves","08 Shortest Bridges","30","266","1820","Retreat","2000","4530","7200","14190","1820"
"3501","true","true","Waves","08 Shortest Bridges","40","100","299","Victory","4500","440","2390","1970","299"
"3490","true","true","Waves","08 Shortest Bridges","30","266","1900","Retreat","2400","4560","7380","14880","1900"
"3491","true","true","Waves","08 Shortest Bridges","30","300","1920","Retreat","2200","4560","6910","15240","1920"
"3494","true","true","Waves","08 Shortest Bridges","30","300","1666","Victory","4600","3830","6290","13120","1666"
"3493","true","true","Waves","08 Shortest Bridges","30","300","1840","Retreat","2300","4570","7320","14640","1840"
"3497","true","true","Waves","08 Shortest Bridges","30","300","1760","Retreat","3900","4510","7520","13890","1760"
"3495","true","true","Waves","08 Shortest Bridges","30","300","1840","Retreat","3900","4540","7400","14630","1840"
"3496","true","true","Waves","08 Shortest Bridges","30","300","1880","Retreat","3000","4530","6830","14940","1880"
"3498","true","true","Waves","08 Shortest Bridges","30","300","1880","Retreat","500","4510","6880","14880","1880"
"3499","true","true","Waves","08 Shortest Bridges","30","300","1760","Retreat","1100","4510","6840","13910","1760"
"3504","true","true","Waves","08 Shortest Bridges","40","100","1530","Victory","4500","3360","6150","9680","1530"
"3502","true","true","Waves","08 Shortest Bridges","40","100","1860","Retreat","200","4530","6980","11780","1860"
"3500","true","true","Waves","08 Shortest Bridges","30","300","1880","Retreat","1400","4520","7100","15010","1880"
"3503","true","true","Waves","08 Shortest Bridges","40","100","2040","Retreat","600","4510","6580","13050","2040"
"3505","true","true","Waves","08 Shortest Bridges","40","100","1900","Retreat","1200","4550","7050","12160","1900"
"3512","true","true","Waves","08 Shortest Bridges","40","133","835","Victory","4500","1590","5190","5850","835"
"3506","true","true","Waves","08 Shortest Bridges","40","100","1940","Retreat","2500","4510","7030","12270","1940"
"3515","true","true","Waves","08 Shortest Bridges","40","133","535","Victory","4500","1250","4370","3670","535"
"3508","true","true","Waves","08 Shortest Bridges","40","100","2100","Retreat","900","4590","7170","13140","2100"
"3514","true","true","Waves","08 Shortest Bridges","40","133","829","Victory","4500","1550","4830","5800","829"
"3511","true","true","Waves","08 Shortest Bridges","40","133","1280","Victory","4700","2840","5990","8800","1280"
"3520","true","true","Waves","08 Shortest Bridges","40","133","499","Victory","4500","930","4070","3510","499"
"3507","true","true","Waves","08 Shortest Bridges","40","100","1840","Retreat","3300","4550","7120","11550","1840"
"3523","true","true","Waves","08 Shortest Bridges","40","166","170","Victory","4600","170","1740","1450","170"
"3510","true","true","Waves","08 Shortest Bridges","40","100","1673","Victory","4600","3830","6610","10560","1673"
"3509","true","true","Waves","08 Shortest Bridges","40","100","2140","Retreat","2400","4520","7020","13520","2140"
"3519","true","true","Waves","08 Shortest Bridges","40","133","1169","Victory","4600","2640","5630","8100","1169"
"3521","true","true","Waves","08 Shortest Bridges","40","166","1376","Victory","4700","2890","6040","9880","1376"
"3516","true","true","Waves","08 Shortest Bridges","40","133","1717","Victory","4600","3760","6500","11720","1717"
"3513","true","true","Waves","08 Shortest Bridges","40","133","2060","Retreat","1400","4550","7050","14030","2060"
"3525","true","true","Waves","08 Shortest Bridges","40","166","995","Victory","4500","2110","5100","7190","995"
"3531","true","true","Waves","08 Shortest Bridges","40","200","167","Victory","4700","130","1770","1430","167"
"3530","true","true","Waves","08 Shortest Bridges","40","166","560","Victory","4500","1130","4430","4210","560"
"3532","true","true","Waves","08 Shortest Bridges","40","200","231","Victory","4500","290","2090","1730","231"
"3517","true","true","Waves","08 Shortest Bridges","40","133","1879","Victory","4500","3780","6570","12820","1879"
"3518","true","true","Waves","08 Shortest Bridges","40","133","1708","Victory","4600","3880","6670","11570","1708"
"3528","true","true","Waves","08 Shortest Bridges","40","166","1379","Victory","4700","2940","6100","9960","1379"
"3526","true","true","Waves","08 Shortest Bridges","40","166","1795","Victory","4500","4090","6970","12900","1795"
"3522","true","true","Waves","08 Shortest Bridges","40","166","2020","Retreat","1600","4530","7210","14430","2020"
"3524","true","true","Waves","08 Shortest Bridges","40","166","1980","Retreat","3700","4520","7240","14100","1980"
"3527","true","true","Waves","08 Shortest Bridges","40","166","2180","Retreat","4200","4560","7280","15580","2180"
"3533","true","true","Waves","08 Shortest Bridges","40","200","1198","Victory","4500","2720","5850","8670","1198"
"3544","true","true","Waves","08 Shortest Bridges","40","233","172","Victory","4500","180","1870","1490","172"
"3542","true","true","Waves","08 Shortest Bridges","40","233","680","Victory","4600","1440","4970","5220","680"
"3535","true","true","Waves","08 Shortest Bridges","40","200","1860","Retreat","2900","4540","7250","13670","1860"
"3529","true","true","Waves","08 Shortest Bridges","40","166","2000","Retreat","2800","4530","6960","14240","2000"
"3537","true","true","Waves","08 Shortest Bridges","40","200","1379","Victory","4500","3120","6330","10170","1379"
"3548","true","true","Waves","08 Shortest Bridges","40","233","163","Victory","4500","140","1700","1410","163"
"3534","true","true","Waves","08 Shortest Bridges","40","200","1920","Retreat","4400","4540","6510","13830","1920"
"3549","true","true","Waves","08 Shortest Bridges","40","233","444","Victory","4500","910","4020","3530","444"
"3536","true","true","Waves","08 Shortest Bridges","40","200","1920","Retreat","1900","4530","6560","13930","1920"
"3539","true","true","Waves","08 Shortest Bridges","40","200","1855","Victory","4500","4240","7110","13710","1855"
"3538","true","true","Waves","08 Shortest Bridges","40","200","1840","Retreat","2400","4540","7060","13530","1840"
"3541","true","true","Waves","08 Shortest Bridges","40","233","1501","Victory","4500","3460","6340","11290","1501"
"3543","true","true","Waves","08 Shortest Bridges","40","233","1344","Victory","4500","3020","6070","10050","1344"
"3555","true","true","Waves","08 Shortest Bridges","40","266","483","Victory","4500","1010","4290","3810","483"
"3558","true","true","Waves","08 Shortest Bridges","40","266","169","Victory","4500","110","1770","1480","169"
"3540","true","true","Waves","08 Shortest Bridges","40","200","1980","Retreat","1500","4520","6990","14370","1980"
"3547","true","true","Waves","08 Shortest Bridges","40","233","1774","Victory","4700","3710","6740","13290","1774"
"3557","true","true","Waves","08 Shortest Bridges","40","266","608","Victory","4600","1250","4550","4560","608"
"3559","true","true","Waves","08 Shortest Bridges","40","266","477","Victory","4500","860","4260","3760","477"
"3546","true","true","Waves","08 Shortest Bridges","40","233","1769","Victory","4600","3870","6710","13260","1769"
"3545","true","true","Waves","08 Shortest Bridges","40","233","1900","Retreat","600","4540","6760","14060","1900"
"3551","true","true","Waves","08 Shortest Bridges","40","266","1668","Victory","4600","3670","6560","12780","1668"
"3552","true","true","Waves","08 Shortest Bridges","40","266","1711","Victory","4700","3720","6920","13180","1711"
"3554","true","true","Waves","08 Shortest Bridges","40","266","1940","Retreat","1600","4510","6840","14720","1940"
"3563","true","true","Waves","08 Shortest Bridges","40","300","815","Victory","4600","1870","5050","6320","815"
"3550","true","true","Waves","08 Shortest Bridges","40","233","2120","Retreat","4300","4520","7330","15950","2120"
"3556","true","true","Waves","08 Shortest Bridges","40","266","1775","Victory","4500","4090","6630","13620","1775"
"3570","true","true","Waves","08 Shortest Bridges","40","300","163","Victory","4500","150","1700","1420","163"
"3553","true","true","Waves","08 Shortest Bridges","40","266","2080","Retreat","500","4530","7050","15830","2080"
"3561","true","true","Waves","08 Shortest Bridges","40","300","1860","Retreat","1300","4520","7140","14380","1860"
"3572","true","true","Waves","08 Shortest Bridges","50","100","739","Victory","4600","1250","4650","4430","739"
"3565","true","true","Waves","08 Shortest Bridges","40","300","1279","Victory","4500","2820","5740","9900","1279"
"3573","true","true","Waves","08 Shortest Bridges","50","100","773","Victory","4600","1520","4850","4600","773"
"3560","true","true","Waves","08 Shortest Bridges","40","266","2000","Retreat","4300","4580","7040","15200","2000"
"3562","true","true","Waves","08 Shortest Bridges","40","300","1800","Retreat","4400","4540","7250","13950","1800"
"3564","true","true","Waves","08 Shortest Bridges","40","300","1880","Retreat","1200","4550","7110","14470","1880"
"3568","true","true","Waves","08 Shortest Bridges","40","300","1608","Victory","4600","4100","6930","12530","1608"
"3566","true","true","Waves","08 Shortest Bridges","40","300","1900","Retreat","500","4540","6610","14700","1900"
"3579","true","true","Waves","08 Shortest Bridges","50","100","884","Victory","4500","1620","4910","5360","884"
"3567","true","true","Waves","08 Shortest Bridges","40","300","1840","Retreat","3600","4520","7080","14210","1840"
"3569","true","true","Waves","08 Shortest Bridges","40","300","1900","Retreat","3500","4520","7150","14740","1900"
"3584","true","true","Waves","08 Shortest Bridges","50","133","370","Victory","4500","590","2870","2390","370"
"3583","true","true","Waves","08 Shortest Bridges","50","133","689","Victory","4700","1230","4750","4680","689"
"3571","true","true","Waves","08 Shortest Bridges","50","100","2340","Retreat","3700","4530","6990","14010","2340"
"3574","true","true","Waves","08 Shortest Bridges","50","100","2380","Retreat","3900","4530","7310","14000","2380"
"3578","true","true","Waves","08 Shortest Bridges","50","100","1796","Victory","4500","3340","6320","10550","1796"
"3575","true","true","Waves","08 Shortest Bridges","50","100","1970","Victory","4500","3850","6570","11570","1970"
"3582","true","true","Waves","08 Shortest Bridges","50","133","1427","Victory","4600","2850","5510","9230","1427"
"3588","true","true","Waves","08 Shortest Bridges","50","133","518","Victory","4500","780","4170","3520","518"
"3576","true","true","Waves","08 Shortest Bridges","50","100","2088","Victory","4500","3790","6460","12300","2088"
"3589","true","true","Waves","08 Shortest Bridges","50","133","700","Victory","4500","1370","4570","4640","700"
"3577","true","true","Waves","08 Shortest Bridges","50","100","2380","Retreat","3900","4550","7280","14050","2380"
"3590","true","true","Waves","08 Shortest Bridges","50","133","693","Victory","4500","1310","4740","4610","693"
"3581","true","true","Waves","08 Shortest Bridges","50","133","2220","Retreat","2200","4520","6840","14150","2220"
"3586","true","true","Waves","08 Shortest Bridges","50","133","1415","Victory","4700","2700","5740","9290","1415"
"3587","true","true","Waves","08 Shortest Bridges","50","133","1233","Victory","4500","2330","5410","8090","1233"
"3580","true","true","Waves","08 Shortest Bridges","50","100","2084","Victory","4500","4020","7000","12360","2084"
"3597","true","true","Waves","08 Shortest Bridges","50","166","373","Victory","4500","650","3340","2830","373"
"3600","true","true","Waves","08 Shortest Bridges","50","166","170","Victory","4500","100","1740","1420","170"
"3601","true","true","Waves","08 Shortest Bridges","50","200","167","Victory","4500","170","1770","1470","167"
"3594","true","true","Waves","08 Shortest Bridges","50","166","800","Victory","4500","1470","4810","5660","800"
"3599","true","true","Waves","08 Shortest Bridges","50","166","580","Victory","4500","980","4450","4200","580"
"3595","true","true","Waves","08 Shortest Bridges","50","166","1232","Victory","4500","2700","5600","8490","1232"
"3605","true","true","Waves","08 Shortest Bridges","50","200","399","Victory","4700","710","3610","3090","399"
"3585","true","true","Waves","08 Shortest Bridges","50","133","1976","Victory","4500","4320","6920","12780","1976"
"3598","true","true","Waves","08 Shortest Bridges","50","166","1052","Victory","4500","2020","5430","7170","1052"
"3596","true","true","Waves","08 Shortest Bridges","50","166","995","Victory","4600","1810","5400","6950","995"
"3604","true","true","Waves","08 Shortest Bridges","50","200","663","Victory","4500","1240","4820","4880","663"
"3607","true","true","Waves","08 Shortest Bridges","50","200","913","Victory","4500","1890","4950","6600","913"
"3592","true","true","Waves","08 Shortest Bridges","50","166","2078","Victory","4600","4210","6630","14210","2078"
"3602","true","true","Waves","08 Shortest Bridges","50","200","1398","Victory","4700","2830","5610","10030","1398"
"3591","true","true","Waves","08 Shortest Bridges","50","166","2060","Retreat","3400","4540","7490","13990","2060"
"3593","true","true","Waves","08 Shortest Bridges","50","166","2240","Retreat","2600","4560","7410","15160","2240"
"3608","true","true","Waves","08 Shortest Bridges","50","200","1173","Victory","4500","2510","5320","8340","1173"
"3618","true","true","Waves","08 Shortest Bridges","50","233","597","Victory","4500","1340","4490","4340","597"
"3611","true","true","Waves","08 Shortest Bridges","50","233","1550","Victory","4700","3090","6110","11190","1550"
"3603","true","true","Waves","08 Shortest Bridges","50","200","2159","Victory","4500","4390","6940","15200","2159"
"3606","true","true","Waves","08 Shortest Bridges","50","200","2000","Retreat","700","4560","6830","13980","2000"
"3610","true","true","Waves","08 Shortest Bridges","50","200","2120","Retreat","2200","4550","7050","14960","2120"
"3612","true","true","Waves","08 Shortest Bridges","50","233","1878","Victory","4500","3810","6710","13700","1878"
"3613","true","true","Waves","08 Shortest Bridges","50","233","1980","Retreat","1400","4520","6680","14130","1980"
"3615","true","true","Waves","08 Shortest Bridges","50","233","1429","Victory","4500","3020","5420","10260","1429"
"3625","true","true","Waves","08 Shortest Bridges","50","266","170","Victory","4500","210","1790","1460","170"
"3609","true","true","Waves","08 Shortest Bridges","50","200","2240","Retreat","2300","4530","6680","15650","2240"
"3619","true","true","Waves","08 Shortest Bridges","50","233","1025","Victory","4500","2010","5110","7610","1025"
"3614","true","true","Waves","08 Shortest Bridges","50","233","2120","Retreat","3900","4520","6890","15290","2120"
"3616","true","true","Waves","08 Shortest Bridges","50","233","2100","Retreat","4400","4530","7520","15190","2100"
